repo_url,repo_name,owner,framework,stars,forks,last_commit,language,cs_file_count,designer_cs_count,xaml_count,resx_count,complexity_tier,license,description,created_at
https://github.com/Aminator/DirectX12GameEngine,DirectX12GameEngine,Aminator,UWP,349,48,2024-07-09,C#,362,0,33,0,Large,MIT,DirectX 12 .NET game engine,2018-10-31
https://github.com/DevelopersTree/permadelete,permadelete,DevelopersTree,WPF,342,39,2023-03-31,C#,72,4,18,2,Large,MIT,"Permanently shreds files, easily.",2016-11-09
https://github.com/thomaslevesque/NHotkey,NHotkey,thomaslevesque,WPF,337,57,2026-01-23,C#,24,1,2,1,Small,Apache-2.0,A managed library to handle global hotkeys in Windows Forms and WPF applications,2014-01-16
https://github.com/warappa/XamlCSS,XamlCSS,warappa,WPF,337,28,2022-07-10,C#,193,3,9,1,Medium,MIT,Style Xaml applications with CSS,2016-05-14
https://github.com/PixiEditor/ColorPicker,ColorPicker,PixiEditor,WPF,335,44,2026-04-15,C#,87,0,20,0,Large,MIT,Customizable Color Picker control for WPF and AvaloniaUI,2020-07-02
https://github.com/erikdarlingdata/PerformanceMonitor,PerformanceMonitor,erikdarlingdata,WPF,333,46,2026-04-30,C#,418,0,71,0,Large,MIT,"Free, open-source SQL Server performance monitoring — 32 collectors, real-time alerts, graphical plan viewer, MCP server for AI analysis. Supports SQL 2016-2025, Azure SQL, AWS RDS.",2026-02-11
https://github.com/Tapanila/SharpCaster,SharpCaster,Tapanila,UWP,332,55,2025-09-29,C#,160,0,0,0,Small,MIT, Chromecast C# CLI + SDK,2016-01-15
https://github.com/WXRIW/Ink-Canvas,Ink-Canvas,WXRIW,WPF,331,67,2026-03-31,C#,22,2,16,1,Large,GPL-3.0,"A fantastic Ink Canvas in WPF/C#, with fantastic support for Seewo Boards.",2020-11-22
https://github.com/Dirkster99/Edi,Edi,Dirkster99,WPF,330,67,2022-04-10,C#,603,33,105,30,Large,MIT,Edi - The open source text editor IDE based on AvalonDock and AvalonEdit,2017-06-05
https://github.com/944095635/DMSkin-CloudMusic,DMSkin-CloudMusic,944095635,WPF,326,107,2022-12-08,C#,58,2,35,1,Large,None,网易云音乐-用WPF来做网易云音乐客户端会怎么样?,2018-11-05
https://github.com/N-a-r-w-i-n/MetroSet-UI,MetroSet-UI,N-a-r-w-i-n,WinForms,324,79,2022-08-02,C#,113,5,0,4,Small,NOASSERTION,"Windows Forms Metro Skin Style, Make The Applications With Metro Styles. see more https://n-a-r-w-i-n.github.io/MetroSet-UI/",2017-09-20
https://github.com/syncfusion/xamarin-demos,xamarin-demos,syncfusion,UWP,314,191,2025-08-08,C#,3330,105,698,24,Large,None,This repository contains the Syncfusion Xamarin UI control’s samples and the guide to use them.,2018-08-06
https://github.com/aprillz/MewUI,MewUI,aprillz,WinForms,309,12,2026-03-27,C#,557,0,1,0,Small,MIT,"A cross-platform and lightweight, code-first .NET GUI framework aimed at NativeAOT.",2026-01-05
https://github.com/BlizzCrafter/MonoGame.Forms,MonoGame.Forms,BlizzCrafter,WinForms,306,30,2025-08-18,C#,33,3,0,3,Small,NOASSERTION,"MonoGame.Forms is the easiest way of integrating a MonoGame render window into your Windows Forms project. It should make your life much easier, when you want to create your own editor environment. ",2017-11-09
https://github.com/thecodrr/BreadPlayer,BreadPlayer,thecodrr,UWP,305,86,2023-02-24,C#,253,1,30,0,Large,GPL-3.0,"Bread Player, a free and open source music player powered by UWP and C#/.NET with a sleek and polished design built for, and by, the people seeking a better alternative to Groove and Windows Media Pla",2016-09-15
https://github.com/Gabboxl/FluentWeather,FluentWeather,Gabboxl,UWP,302,25,2026-04-25,C#,47,0,13,0,Medium,GPL-3.0,A beautiful UWP weather app for Windows,2023-07-04
https://github.com/xabre/xamarin-forms-tab-badge,xamarin-forms-tab-badge,xabre,UWP,301,75,2022-01-20,C#,70,5,8,2,Medium,MIT,"Xamarin Forms bindable Tab badges for iOS, Android, UWP, MacOS and WPF",2016-10-08
https://github.com/hjo12/kanban-tasker-uwp,kanban-tasker-uwp,hjo12,UWP,295,48,2025-02-11,C#,110,4,16,0,Large,NOASSERTION,A simple personal kanban board for Windows 10 Universal Windows Platform (UWP) to manage tasks and create a simple and easy workflow for each board,2019-06-09
https://github.com/SharpAdb/AdvancedSharpAdbClient,AdvancedSharpAdbClient,SharpAdb,UWP,290,69,2026-03-17,C#,227,0,0,0,Small,Apache-2.0,"AdvancedSharpAdbClient is a .NET library that allows .NET, Mono and Unity applications to communicate with Android devices. It's improved version of SharpAdbClient.",2021-09-26
https://github.com/unknownv2/CoreHook,CoreHook,unknownv2,UWP,287,44,2025-07-01,C#,186,0,0,0,Small,MIT,A library that simplifies intercepting application function calls using managed code and the .NET Core runtime,2018-05-13
https://github.com/kant2002/WinFormsComInterop,WinFormsComInterop,kant2002,WinForms,286,43,2024-11-19,C#,301,8,6,9,Medium,MIT,ComWrappers required to run NativeAOT and WinForms,2020-02-18
https://github.com/webview2/EdgeSharp,EdgeSharp,webview2,WinForms,284,31,2023-02-12,C#,261,0,0,1,Small,MIT,Build .NET Win32/WinForms/WPF WebView2 HTML5 Desktop Apps,2021-06-16
https://github.com/patriksvensson/ghostly,ghostly,patriksvensson,UWP,279,18,2022-08-14,C#,639,8,31,0,Large,MIT,Ghostly is a GitHub notification client for Windows 10/11,2021-12-31
https://github.com/opentween/OpenTween,OpenTween,opentween,WinForms,274,78,2024-06-22,C#,528,46,0,85,Large,NOASSERTION,TwitterクライアントのTweenからフォークしたオープンなプロジェクト,2011-11-19
https://github.com/azchohfi/LottieUWP,LottieUWP,azchohfi,UWP,272,44,2022-12-07,C#,208,0,4,0,Small,Apache-2.0,UWP port of Lottie(https://github.com/airbnb/lottie-android),2017-06-07
https://github.com/livealvi/.NET-Point-of-Sale-POS--Csharp,.NET-Point-of-Sale-POS--Csharp,livealvi,WinForms,270,149,2021-09-26,C#,188,48,0,40,Large,None,This POS Project was developed with N-Tier Architecture in C# and follows Object Relational Mapping (ORM) from scratch and using MS SQL Server 2019 and .NET Framework 4.8 as Backend. ,2021-07-03
https://github.com/reactiveui/ReactiveUI.Validation,ReactiveUI.Validation,reactiveui,WinForms,270,27,2026-03-27,C#,88,1,4,1,Small,MIT,Validation helpers for ReactiveUI-based apps.,2019-02-23
https://github.com/luandersonn/MyFTP,MyFTP,luandersonn,UWP,269,20,2024-06-02,C#,51,0,14,0,Medium,GPL-2.0,A modern FTP client for Windows 11,2021-07-07
https://github.com/falahati/CircularProgressBar,CircularProgressBar,falahati,WinForms,267,91,2020-04-18,C#,5,1,0,1,Small,MIT,Circular ProgressBar is a custom control for WinForm with animation.,2014-02-26
https://github.com/ModuleArt/quick-screen-recorder,quick-screen-recorder,ModuleArt,WinForms,266,35,2020-05-30,C#,16,7,0,6,Medium,GPL-3.0,Lightweight desktop screen recorder for Windows.,2020-04-30
https://github.com/jamesmontemagno/ConnectivityPlugin,ConnectivityPlugin,jamesmontemagno,UWP,265,74,2023-04-03,C#,59,5,6,1,Medium,MIT,Connectivity Plugin for Xamarin and Windows,2016-06-28
https://github.com/CommunityToolkit/ColorCode-Universal,ColorCode-Universal,CommunityToolkit,UWP,259,57,2024-05-13,C#,59,0,4,0,Small,NOASSERTION,"This is a port of ColorCode to .NET Standard. The original Html only formatter has been separated from the Logic, so now it can produce Syntax Highlighted code for any output. This Project can current",2017-11-27
https://github.com/unoplatform/Uno.Samples,Uno.Samples,unoplatform,UWP,258,127,2026-04-20,C#,2044,8,636,7,Large,NOASSERTION,A collection of code samples for the Uno Platform,2018-06-13
https://github.com/SerGreen/Appacker,Appacker,SerGreen,WinForms,253,29,2023-07-04,C#,68,13,0,17,Medium,None,Tool for making single .exe application packages,2018-05-06
https://github.com/NeoAxis/NeoAxisEngine,NeoAxisEngine,NeoAxis,UWP,253,59,2026-04-25,C#,4478,127,23,109,Large,NOASSERTION,A versatile game engine designed for creating video games and real-time apps.,2020-06-23
https://github.com/Krypton-Suite/Extended-Toolkit,Extended-Toolkit,Krypton-Suite,WinForms,252,41,2026-03-23,C#,2123,174,0,174,Large,MIT,A companion toolkit for the standard toolkit.,2020-02-26
https://github.com/Esri/arcgis-maps-sdk-dotnet-toolkit,arcgis-maps-sdk-dotnet-toolkit,Esri,UWP,242,129,2026-04-29,C#,452,10,143,42,Large,Apache-2.0,Toolkit for ArcGIS Maps SDK for .NET,2013-07-17
https://github.com/Jinjinov/Ididit,Ididit,Jinjinov,WinForms,233,27,2024-08-18,C#,109,1,5,1,Medium,GPL-3.0,"C# .NET 7 Blazor habit tracker application. Works on Web, Windows, Linux, Android, iOS and macOS.",2022-04-15
https://github.com/gpailler/MegaApiClient,MegaApiClient,gpailler,UWP,233,84,2025-09-10,C#,73,0,0,0,Small,MIT,MegaApiClient is a C# .Net library to access http://mega.co.nz / http://mega.nz cloud storage and file hosting service.,2013-09-16
https://github.com/dotnet/docs-desktop,docs-desktop,dotnet,WinForms,230,185,2026-03-23,C#,2074,161,2437,259,Large,CC-BY-4.0,This repository contains .NET documentation related to Windows Forms (winforms) and Windows Presentation Foundation (WPF).,2020-08-07
https://github.com/syncfusion/winforms-demos,winforms-demos,syncfusion,WinForms,230,121,2026-03-17,C#,5010,1637,1,1620,Large,None,This repository contains the samples for Syncfusion Windows Forms UI Controls and File Format libraries and the guide to use them.,2018-08-09
https://github.com/Jinjinov/OpenHabitTracker,OpenHabitTracker,Jinjinov,WinForms,223,16,2026-03-27,C#,243,14,5,1,Large,GPL-3.0,"C# .NET 9 Blazor habit tracker application. Works on Web, Windows, Linux, Android, iOS and macOS.",2023-11-14
https://github.com/easywebfactory/gtksystem-windows-forms,gtksystem-windows-forms,easywebfactory,WinForms,213,47,2026-03-17,C#,768,11,0,12,Medium,LGPL-3.0,"C # desktop application cross platform (Windows, Linux, macOS) development framework, based on GTK components. Using this framework to develop projects, Visual Studio can use C #'s native Winform form",2024-01-04
https://github.com/hmz777/NetStalker,NetStalker,hmz777,WinForms,211,31,2024-03-13,C#,44,14,0,13,Medium,GPL-3.0,A network tool to control the bandwidth over your local network.,2019-07-28
https://github.com/falahati/WinFormAnimation,WinFormAnimation,falahati,WinForms,211,64,2020-06-05,C#,34,7,0,6,Medium,MIT,A simple library for animating controls/values in .Net WinForm (.Net 3.5 and later). Key frame (Path) based and fully customizable.,2014-02-26
https://github.com/jakesee/ganttchart,ganttchart,jakesee,WinForms,209,83,2025-08-02,C#,18,5,0,4,Small,MIT,The Winforms Gantt Chart is the .NET Winforms control,2017-08-03
https://github.com/rffrasca/PDFKeeper,PDFKeeper,rffrasca,WinForms,205,15,2026-03-18,C#,197,35,0,34,Large,GPL-3.0,Open Source PDF Document Management,2016-04-16
https://github.com/chylex/TweetDuck,TweetDuck,chylex,WinForms,196,23,2023-07-17,C#,334,27,0,3,Large,MIT,A Windows Client for TweetDeck. Not affiliated with Twitter.,2016-04-09
https://github.com/VictorZakharov/pinwin,pinwin,VictorZakharov,WinForms,193,24,2022-08-20,C#,54,10,0,11,Medium,MIT,.NET clone of DeskPins software,2015-12-07
https://github.com/reactiveui/ReactiveMvvm,ReactiveMvvm,reactiveui,WinForms,187,12,2026-03-20,C#,44,1,10,1,Medium,MIT,Cross-platform ReactiveUI sample app built for a talk at MSK .NET conf.,2018-03-11
https://github.com/Amine-Smahi/C-Sharp-Learning-Journey,C-Sharp-Learning-Journey,Amine-Smahi,WinForms,186,48,2023-07-07,C#,170,69,11,46,Large,None,"Some of the projects i made when starting to learn c#, winfroms and wpf",2016-12-31
https://github.com/oozcitak/imagelistview,imagelistview,oozcitak,WinForms,179,72,2023-12-13,C#,61,9,0,7,Medium,Apache-2.0,A .NET listview control for image files with asynchronously loaded thumbnails.,2015-07-28
https://github.com/mlcsec/FormThief,FormThief,mlcsec,WinForms,177,31,2024-02-19,C#,36,15,2,14,Large,None,Spoofing desktop login applications with WinForms and WPF,2024-02-19
https://github.com/tewuapple/WinHtmlEditor,WinHtmlEditor,tewuapple,WinForms,176,57,2020-04-29,C#,36,10,0,10,Medium,None,one html editor for winform(.net),2012-06-28
https://github.com/Yuziquan/MyFileManager,MyFileManager,Yuziquan,WinForms,168,64,2018-10-20,C#,22,10,0,9,Medium,MIT,A self-developed customized file manager(file explorer).,2018-08-19
https://github.com/alex-oswald/WindowsFormsLifetime,WindowsFormsLifetime,alex-oswald,WinForms,165,24,2025-11-13,C#,25,4,0,4,Small,MIT,Windows Forms hosting extensions for the .NET Generic Host,2020-02-09
https://github.com/AdamsLair/winforms,winforms,AdamsLair,WinForms,163,66,2020-06-12,C#,105,5,0,4,Small,MIT,A collection of custom Controls for Windows.Forms,2014-03-23
https://github.com/SIDOVSKY/EBind,EBind,SIDOVSKY,WinForms,162,7,2021-07-18,C#,103,0,0,0,Small,Apache-2.0,"🔵 .NET Data Binding we deserve: concise, fast, feature-rich",2021-03-27
https://github.com/Cocotteseb/Krypton-OutlookGrid,Krypton-OutlookGrid,Cocotteseb,WinForms,161,66,2022-05-18,C#,50,8,0,8,Medium,MS-PL,"Krypton customized version of the .NET Winforms DataGridView (C#) that allows multi-grouping and multi-sorting. Featuring a TreeGrid mode, conditional formatting and additional custom columns.",2016-04-17
https://github.com/desjarlais/Scintilla.NET,Scintilla.NET,desjarlais,WinForms,161,36,2026-03-15,C#,109,4,0,3,Small,MIT,"A Windows Forms control, wrapper, and bindings for the Scintilla text editor.",2020-06-09
https://github.com/aesalazar/AsteroidsWasm,AsteroidsWasm,aesalazar,WinForms,159,30,2025-12-10,C#,70,1,7,0,Medium,None,"Collection of applications based on a single C# .NET Standard project running in:  Blazor Client (WebAssembly), Blazor Server, Electron, WPF, WinForms, Maui, WinUI3",2018-08-28
https://github.com/Empiree/DeftSharp.Windows.Input,DeftSharp.Windows.Input,Empiree,WinForms,144,29,2025-07-30,C#,108,0,2,0,Small,MIT,An open-source .NET library for managing native keyboard and mouse events in Windows OS.,2024-03-02
https://github.com/JasonLautzenheiser/trizbort,trizbort,JasonLautzenheiser,WinForms,144,36,2023-11-08,C#,129,17,0,16,Large,NOASSERTION,"Trizbort, the Interactive Fiction Mapper",2014-12-31
https://github.com/jadepeng/musicDecryptor,musicDecryptor,jadepeng,WinForms,138,41,2024-07-26,C#,13,3,0,2,Small,None,酷狗、网易等音乐缓存文件转mp3,2018-03-29
https://github.com/geomatics-io/ObjectListView,ObjectListView,geomatics-io,WinForms,137,66,2023-10-09,C#,151,22,0,21,Large,GPL-3.0,"ObjectListView is a .NET ListView wired on caffeine, guarana and steroids. More calmly, it is a C# wrapper around a .NET ListView, which makes the ListView much easier to use and teaches it lots of ne",2017-12-19
https://github.com/couchcoding/Logbert,Logbert,couchcoding,WinForms,132,33,2022-06-30,C#,209,51,0,50,Large,MIT,"Logbert is an advanced log message viewer for log4net, log4j and others.",2015-09-12
https://github.com/flexits/HotCornersWin,HotCornersWin,flexits,WinForms,131,2,2026-01-16,C#,24,5,0,4,Small,MIT,"macOS ""hot corners"" feature for Windows",2023-12-28
https://github.com/NorthwoodsSoftware/GoDiagram,GoDiagram,NorthwoodsSoftware,WinForms,129,13,2026-03-31,C#,629,172,0,172,Large,NOASSERTION,".NET diagramming library for interactive flowcharts, org charts, design tools, planning tools, visual languages. ",2021-11-11
https://github.com/dahall/AeroWizard,AeroWizard,dahall,WinForms,127,33,2023-04-07,C#,81,17,0,24,Large,MIT,Library for easy creation of custom and Aero Wizards. Aero Wizard strictly follows Microsoft guidelines and uses Visual Styles to get visual theming.,2017-07-02
https://github.com/oozcitak/SimpleCad,SimpleCad,oozcitak,WinForms,123,49,2020-03-25,C#,98,4,0,3,Small,None,A basic CAD-like control surface for winforms.,2017-12-13
https://github.com/awaescher/FluentDragDrop,FluentDragDrop,awaescher,WinForms,122,17,2025-11-11,C#,37,3,0,4,Small,MIT,🖱 The sexiest Drag&Drop for WinForms on this planet.,2020-09-02
https://github.com/brhinescot/Cropper,Cropper,brhinescot,WinForms,117,21,2018-04-29,C#,96,5,0,15,Small,GPL-3.0,Point and shoot screen captures,2017-07-05
https://github.com/VSCodeConfigHelper/v2,v2,VSCodeConfigHelper,WinForms,117,8,2022-11-08,C#,10,4,0,3,Small,GPL-2.0,VS Code C++ 配置器（第 1、2 版）,2019-12-31
https://github.com/saraff-9EB1047A4BEB4cef8506B29BA325BD5A/Saraff.Twain.NET,Saraff.Twain.NET,saraff-9EB1047A4BEB4cef8506B29BA325BD5A,WinForms,110,37,2024-12-09,C#,10,1,0,2,Small,GPL-3.0,"Saraff.Twain.NET is the skillful scanning component which allows you to control work of flatbed scanner, web and digital camera and any other TWAIN device from .NET environment. You can use this libra",2017-04-08
https://github.com/jackhuclan/bedrock,bedrock,jackhuclan,WinForms,105,44,2017-07-05,C#,256,18,0,13,Large,MIT,a plugin framework for winform application,2016-08-31
https://github.com/UweKeim/dot-net-transitions,dot-net-transitions,UweKeim,WinForms,103,47,2017-11-21,C#,32,5,0,4,Small,MIT,A library for animated UI transitions for .NET,2015-07-16
https://github.com/grantwinney/Surviving-WinForms,Surviving-WinForms,grantwinney,WinForms,102,34,2025-02-18,C#,155,61,0,46,Large,MIT,"WinForms ain't going away anytime soon. A lot of us have to deal with it. Let's make the most of it, shall we? 😎",2021-06-03
https://github.com/aerosoul94/FATXTools,FATXTools,aerosoul94,WinForms,99,16,2024-11-26,C#,71,16,0,15,Large,MIT,FATX Data Recovery Tools (C#),2020-01-02
https://github.com/dmester/jdenticon-net,jdenticon-net,dmester,WinForms,92,13,2023-06-25,C#,207,6,2,3,Medium,MIT,.NET library for generating identicons. Running on .NET Core and other .NET Standard compatible platforms.,2016-08-20
https://github.com/S3bt3r/ReactiveUI.Winforms.Samples,ReactiveUI.Winforms.Samples,S3bt3r,WinForms,89,32,2022-10-20,C#,31,12,0,9,Medium,MIT,This repository contains examples of ReactiveUI Winforms,2018-05-10
https://github.com/byronbytes/Tasks,Tasks,byronbytes,WinForms,89,10,2024-03-11,C#,20,8,0,7,Medium,GPL-3.0,"Tasks is an application that optimizes computer performance. Tasks improves overall system performance, boot times, and a faster experience while using your computer.",2021-08-02
https://github.com/Yu-Core/YourWeather,YourWeather,Yu-Core,WinForms,88,25,2024-04-27,C#,110,1,5,1,Medium,MIT,Blazor 跨平台Demo，天气预报，Blazor WebAssembly / Blazor Server / MAUI / Winform / WPF /Photino Blazor,2022-10-19
https://github.com/UweKeim/ZetaHtmlEditControl,ZetaHtmlEditControl,UweKeim,WinForms,87,34,2022-01-17,C#,84,18,0,22,Large,None,A small wrapper class around the Windows Forms 2.0 WebBrowser control.,2013-05-30
https://github.com/Sandip124/BatteryNotifier,BatteryNotifier,Sandip124,WinForms,84,8,2026-04-07,C#,77,0,0,0,Small,MIT,An beautiful windows app to track your battery charging status and notifies you when the battery is full or when you need to connect your charger.,2022-02-11
https://github.com/JsonCSharpClassGenerator/JsonCSharpClassGenerator,JsonCSharpClassGenerator,JsonCSharpClassGenerator,WinForms,84,44,2021-07-10,C#,24,5,0,4,Small,NOASSERTION,JsonCSharpClassGenerator from http://jsonclassgenerator.codeplex.com/,2017-02-19
https://github.com/exalaolir/SimpleBin,SimpleBin,exalaolir,WinForms,84,8,2026-01-29,C#,12,4,0,6,Small,GPL-3.0,This is a small program that adds a system recycle bin shortcut to the tray.,2025-07-03
https://github.com/ModuleArt/quick-color-picker,quick-color-picker,ModuleArt,WinForms,84,6,2024-11-09,C#,9,3,0,2,Small,GPL-3.0,Lightweight desktop color picker and color editor utility for Windows.,2019-12-29
https://github.com/Aldaviva/DarkNet,DarkNet,Aldaviva,WinForms,83,3,2026-03-16,C#,16,1,5,1,Medium,Apache-2.0,🌓 Enable native Windows dark mode for your WPF and Windows Forms title bars.,2021-03-19
https://github.com/awaescher/FluentTransitions,FluentTransitions,awaescher,WinForms,83,6,2025-11-11,C#,35,4,0,4,Small,MIT,▶ Smooth UI animations & transitions for .NET (even WinForms),2020-10-07
https://github.com/Stefangansevles/RemindMe,RemindMe,Stefangansevles,WinForms,83,13,2023-08-23,C#,211,57,0,56,Large,MIT,"Reminds you of events with an un-missasble pop-up on your screen(provided you are at your computer, of course)",2017-04-14
https://github.com/leetftw/SimpleClassicTheme,SimpleClassicTheme,leetftw,WinForms,83,8,2023-04-01,C#,57,23,0,22,Large,GPL-3.0,,2019-08-22
https://github.com/ryancheung/ImeSharp,ImeSharp,ryancheung,WinForms,82,15,2025-06-16,C#,15,1,0,0,Small,MIT,C# wrapper for Windows IME APIs,2020-08-08
https://github.com/customWin/customIcons,customIcons,customWin,WinForms,82,4,2025-06-22,C#,20,8,0,7,Medium,Apache-2.0,Sophisticated Windows 10/11 icon changer,2023-03-13
https://github.com/Issung/GChan,GChan,Issung,WinForms,81,11,2025-01-12,C#,48,10,0,8,Medium,GPL-3.0,"Scrape boards & threads from 4chan. Download images, videos and HTML if desired.",2019-10-18
https://github.com/ourcodeworld/csharp-scanner-wia,csharp-scanner-wia,ourcodeworld,WinForms,75,42,2023-01-20,C#,7,3,0,2,Small,None,A simple scanner application that implements WIA (Windows Image Acquisition).,2017-02-24
https://github.com/Chadwuo/HHAutoUpdate.NET,HHAutoUpdate.NET,Chadwuo,WinForms,74,26,2025-01-23,C#,23,10,0,7,Medium,MIT,轻松地将自动更新升级功能添加到经典桌面应用程序（WinForm）项目中。,2020-04-15
https://github.com/NikolayXHD/Mtgdb,Mtgdb,NikolayXHD,WinForms,72,11,2026-02-24,C#,536,23,0,34,Large,NOASSERTION,Mtgdb.Gui - desktop app to search MTG cards and build decks,2017-07-20
https://github.com/aliyasindogan/ECommerceProjectWithWebAPI,ECommerceProjectWithWebAPI,aliyasindogan,WinForms,71,14,2023-08-26,C#,227,2,0,3,Small,None,".NET Core 5.0 Web API İle E-Ticaret Sitesi Yapımı MVC,Win Form,Angular ve Mobil",2021-07-05
https://github.com/MvvmFx/MvvmFx,MvvmFx,MvvmFx,WinForms,68,22,2023-03-20,C#,723,131,1,107,Large,MIT,MVVM for Wisej and Windows Forms - Caliburn.Micro and Bound controls libraries,2015-08-11
https://github.com/TeamDev-IP/DotNetBrowser-Examples,DotNetBrowser-Examples,TeamDev-IP,WinForms,66,21,2026-04-30,C#,525,105,85,116,Large,None,DotNetBrowser Examples & Tutorials,2019-12-02
https://github.com/RolandKoenig/SeeingSharp2,SeeingSharp2,RolandKoenig,WinForms,65,2,2024-11-17,C#,592,7,24,4,Large,NOASSERTION,"Seeing# is a 3D/2D rendering library for C# powered by Direct3D. It is meant for desktop applications (Win.Forms, Wpf, WinUI) or Windows Store Apps",2018-08-19
https://github.com/liviucotfas/ase-windows-applications-programming,ase-windows-applications-programming,liviucotfas,WinForms,65,34,2026-04-28,C#,253,102,0,71,Large,None,:computer: Code Examples for the Windows Applications Programming Lab,2017-02-08
https://github.com/dr4k0nia/FlatUI-Midnight,FlatUI-Midnight,dr4k0nia,WinForms,61,13,2022-10-07,C#,33,3,0,2,Small,MIT,FlatUI Dark Reskin for Winforms .NET 4.0,2020-06-20
https://github.com/ohad-shai/chat-app-with-db,chat-app-with-db,ohad-shai,WinForms,61,22,2020-10-12,C#,20,5,0,5,Small,None,"A chat application (with database), developed in C# (WinForms & ADO.NET).",2020-10-12
https://github.com/nemethviktor/GeoTagNinja,GeoTagNinja,nemethviktor,WinForms,60,5,2026-04-14,C#,94,18,0,24,Large,GPL-3.0,A lightweight photo geotagger for Windows.,2022-08-01
https://github.com/xv/xrails-login-ui,xrails-login-ui,xv,WinForms,60,17,2019-05-03,C#,22,5,0,3,Small,MIT,Custom login UI for WinForms using GDI+. Design concept turned into code.,2016-10-02
https://github.com/jim60105/YoutubeSegmentDownloader,YoutubeSegmentDownloader,jim60105,WinForms,59,11,2026-01-28,C#,9,2,0,2,Small,GPL-3.0,A lifesaver for anyone who is doing video clipping/translating or any need to download segments from Youtube. (.NET 8 Winform),2022-02-19
https://github.com/WinClassic/SimpleClassicTheme.Taskbar,SimpleClassicTheme.Taskbar,WinClassic,WinForms,56,3,2024-09-03,C#,105,22,0,28,Large,None,Taskbar for Simple Classic Theme,2020-02-08
https://github.com/Autodesk-Forge/forge-bucketsmanager-desktop,forge-bucketsmanager-desktop,Autodesk-Forge,WinForms,55,37,2023-10-30,C#,12,4,0,3,Small,MIT,"View, Upload & Translate models: Desktop sample tool (.NET) to manage bucket, objects and translations (extract SVF)",2017-12-03
https://github.com/Krypton-Suite-Legacy-Archive/Krypton-Toolkit-Suite-Extended-NET-5.470,Krypton-Toolkit-Suite-Extended-NET-5.470,Krypton-Suite-Legacy-Archive,WinForms,54,11,2020-11-01,C#,1684,195,0,315,Large,BSD-3-Clause,An extension to the Krypton Toolkit suite of controls for .NET framework 4.7 ,2018-02-02
https://github.com/roycephan/Restaurant-POS-System,Restaurant-POS-System,roycephan,WinForms,54,29,2020-04-23,C#,99,32,0,30,Large,None,Restaurant Management System in .NET,2018-09-19
https://github.com/stimulsoft/Samples-Reports.NET-for-WinForms,Samples-Reports.NET-for-WinForms,stimulsoft,WinForms,53,31,2026-04-27,C#,234,75,0,79,Large,NOASSERTION,"Windows Forms (WinForms) samples for Reports.NET embedded report builder, Visual Studio C# solutions, and .NET Framework 4.5.2, 4.6, 4.7, 4.8 versions, and .NET 6, .NET 7, .NET 8, .NET 9 frameworks.",2016-03-02
https://github.com/ScottLilly/SuperAdventure,SuperAdventure,ScottLilly,WinForms,50,16,2025-05-18,C#,30,5,0,4,Small,MIT,"Source code for my ""Learn C# by building a simple RPG"" guide",2014-07-06
https://github.com/clowd/Clowd.Clipboard,Clowd.Clipboard,clowd,WinForms,49,4,2024-12-23,C#,46,2,2,1,Small,MIT,"A windows clipboard library for dotnet, and a tailored bmp/dib parser.",2021-03-24
https://github.com/SIDOVSKY/DebounceMonitoring,DebounceMonitoring,SIDOVSKY,WinForms,49,1,2021-07-05,C#,10,0,0,0,Small,MIT,📑 Add debounce logic for any method in a single line.,2021-03-06
https://github.com/Bluegrams/SettingsProviders,SettingsProviders,Bluegrams,WinForms,49,7,2023-07-01,C#,7,1,0,0,Small,BSD-3-Clause,PortableSettingsProvider and PortableJsonSettingsProvider for .NET,2019-01-05
https://github.com/voidZiAD/WinBlur,WinBlur,voidZiAD,WinForms,49,1,2024-05-10,C#,16,5,0,3,Small,MIT,"WinBlur is a C#, VB .NET Library that allows developers to use modern blur types on their forms.",2022-12-31
https://github.com/awaescher/WinFormsCT,WinFormsCT,awaescher,WinForms,49,3,2025-09-26,C#,23,8,0,6,Medium,None,☢️ The one and only computer tomographer for Windows Forms user interfaces,2018-09-19
https://github.com/NLog/NLog.Windows.Forms,NLog.Windows.Forms,NLog,WinForms,48,26,2026-04-04,C#,55,18,0,12,Large,BSD-3-Clause,NLog targets specific for Windows.Forms / WinForms,2015-01-22
https://github.com/salvadordf/WebUI4CSharp,WebUI4CSharp,salvadordf,WinForms,48,9,2026-01-01,C#,77,9,18,9,Large,MIT,"WebUI4CSharp is a WebUI wrapper, which allows you to use any web browser as a GUI, with C# in the backend and HTML5 in the frontend.",2024-01-16
https://github.com/dbrant/SevenSegment,SevenSegment,dbrant,WinForms,47,18,2025-02-06,C#,7,3,0,2,Small,None,A full-featured seven-segment control for WinForms.,2013-03-29
https://github.com/flashwave/topmostfriend,topmostfriend,flashwave,WinForms,47,4,2025-11-03,C#,17,1,0,1,Small,0BSD,"Utility for making windows always be on top, forcefully.",2022-08-25
https://github.com/twenzel/FlaUIRecorder,FlaUIRecorder,twenzel,WinForms,46,16,2020-09-21,C#,58,6,0,5,Medium,MIT,UIAutomation test recorder for using with FlaUI library.,2017-09-22
https://github.com/PlasticSCM/GuiTestSharp,GuiTestSharp,PlasticSCM,WinForms,46,4,2019-01-11,C#,113,1,0,0,Small,MIT,"An extensible multiplatform framework to test GUIs in WinForms, WPF, GtkSharp and Xamarin.Mac.",2018-10-16
